step,train_loss,val_loss,lambda_max,trace,trace_normalized,frobenius_norm,sinkhorn_L0_to_L1,sinkhorn_L1_to_L2
0,4.63134765625,4.649566650390625,29.49744415283203,231.4778610229492,0.9841790908670152,235.19892179280924,0.20779776573181152,0.2137073576450348
200,1.981348991394043,5.018101215362549,396.38726806640625,34171.91640625,29.833508563159594,1145.4206378008037,0.8233442306518555,1.5455247163772583
400,0.07403770089149475,5.483599662780762,234.7372283935547,11347.5263671875,20.08970893252189,564.8427463684029,0.7301051616668701,1.4728102684020996
600,0.045255377888679504,5.609355926513672,130.32315063476562,6017.87861328125,14.694582571761568,409.5304227862687,1.0057075023651123,2.2961292266845703
800,0.023072294890880585,5.572240829467773,174.873046875,3805.125830078125,9.812349712007988,387.78946345762154,1.1201958656311035,2.4811818599700928
1000,0.009326787665486336,5.331897735595703,149.31333923339844,1474.140283203125,8.474535876196338,173.949382566632,1.2633451223373413,3.0717594623565674
1200,0.02922878786921501,5.387909412384033,251.52468872070312,2521.942236328125,7.438119030921979,339.05645040686073,1.4746429920196533,4.098166465759277
1400,0.008596064522862434,4.360940933227539,47.33102035522461,1486.60966796875,12.404613163542601,119.84329123119491,1.5935828685760498,3.4490561485290527
1600,0.02078586257994175,3.3452906608581543,281.7276611328125,2438.946435546875,4.628497866492441,526.9412465766463,1.5513111352920532,3.285000801086426
1800,0.017400629818439484,2.2798104286193848,240.84129333496094,1598.863525390625,4.887825130545981,327.1114417327832,1.7474021911621094,3.8889267444610596
2000,0.008221427910029888,1.3937021493911743,109.39506530761719,1158.3830078125,6.125585213953361,189.10568824899212,1.7913269996643066,3.9485464096069336
2200,0.004327702336013317,0.4550226032733917,39.8663330078125,607.683642578125,7.541989881981743,80.5733834289432,2.0559778213500977,5.035577774047852
2400,0.004406437743455172,0.109967902302742,123.91020202636719,593.1981079101563,4.064844711676466,145.93376868891588,2.077054262161255,7.319695472717285
2600,0.00030263932421803474,0.0023265338968485594,0.7651969790458679,18.884475326538087,21.27219170759786,0.8877540963394505,1.0914231538772583,3.0579514503479004
2800,9.677279740571976e-05,0.00043053459376096725,0.20421043038368225,9.642304420471191,21.475123057743378,0.44899879709860024,0.43591684103012085,1.7919687032699585
3000,1.4112330973148346e-05,0.00046124611981213093,0.08384718745946884,3.156946134567261,17.18944542601073,0.18365607826941477,0.19598914682865143,1.0526944398880005
3200,1.976964995265007e-06,5.145557224750519e-06,0.03250938653945923,0.9156351089477539,12.938788399681956,0.07076668082540563,0.10540089011192322,0.49137386679649353
3400,0.001974369864910841,0.01708357222378254,57.20907211303711,359.1194702148438,6.054970183336594,59.30986600118167,1.085319995880127,2.2331175804138184
3600,8.177501149475574e-05,0.0001928803976625204,0.6032217741012573,9.50907211303711,18.56928794668538,0.5120859852213385,0.7186695337295532,1.5615923404693604
3800,5.166162736713886e-05,7.965066470205784e-05,0.1747213900089264,8.863827323913574,22.250608646501192,0.39836336455934973,0.27245745062828064,0.6609288454055786
4000,1.361919566988945e-05,1.75603199750185e-05,0.11430177092552185,4.8753913879394535,17.271771888047528,0.2822751145360679,0.14520949125289917,0.4068065285682678
4200,1.996522769331932e-06,2.396991476416588e-06,0.06299923360347748,1.4245301246643067,12.149215121003657,0.11725285217820929,0.089741550385952,0.2433205544948578
4400,0.007143725641071796,0.005442482419312,29.810829162597656,106.77760772705078,1.3402364371031594,79.67072433715066,0.6037281155586243,1.1001880168914795
4600,0.0008509736508131027,0.003333109198138118,20.595108032226562,149.49949951171874,7.302428051892687,20.472574114985022,0.8107455968856812,1.5264016389846802
4800,6.0531776398420334e-05,8.892337791621685e-05,0.23220223188400269,8.45625991821289,23.243694151484096,0.36380877596743644,0.38352471590042114,0.8345248699188232
5000,2.4602748453617096e-05,2.924026921391487e-05,0.0890103355050087,5.503568553924561,23.19627484201876,0.23726087880089924,0.21634051203727722,0.4354034960269928
5200,4.386762157082558e-06,4.882924258708954e-06,0.044916316866874695,1.8016072034835815,18.34753275506109,0.09819343164745765,0.13980133831501007,0.30089712142944336
5400,6.153713911771774e-07,6.605405360460281e-07,0.018789004534482956,0.45292016863822937,13.408197575980793,0.0337793477513773,0.09608376026153564,0.22843459248542786
5600,9.569339454174042e-08,1.1222437024116516e-07,0.008244607597589493,0.1384976923465729,10.170244428842489,0.013617931537003953,0.06787608563899994,0.15843456983566284
5800,0.0031759340781718493,0.005527482833713293,199.20877075195312,492.15025024414064,3.1981559041789787,153.88563440608254,0.3031948208808899,0.517932653427124
6000,7.639103569090366e-05,0.00032243807800114155,1.7644745111465454,16.513531494140626,11.505751113374544,1.435241500656565,0.3402560353279114,0.7170650959014893
6200,2.5034649297595024e-05,4.669441841542721e-05,0.27307939529418945,5.8674663543701175,21.48619595538476,0.2730807429362406,0.22332853078842163,0.4753665626049042
6400,1.0266667231917381e-05,1.5479279682040215e-05,0.056402064859867096,3.261536693572998,25.631693706133643,0.12724624174143104,0.15828639268875122,0.30404210090637207
6600,3.128545358777046e-06,4.325294867157936e-06,0.026692189276218414,1.4336269855499268,21.91775455278206,0.0654093913725279,0.12306659668684006,0.24318207800388336
6800,5.033798515796661e-07,6.204936653375626e-07,0.009725780226290226,0.3290476381778717,16.59865613118357,0.019823751728894265,0.09364184737205505,0.19535081088542938
7000,8.242204785346985e-08,1.0640360414981842e-07,0.00390671705827117,0.09003946632146835,12.438468661237659,0.007238790302383509,0.07243414223194122,0.14828315377235413
7200,0.0006654355674982071,0.003457094542682171,71.32478332519531,636.7878234863281,4.733852755487714,134.51787716635937,0.12731067836284637,0.2466212809085846
7400,1.4906283468008041e-05,0.00018424168229103088,0.3425167202949524,8.581449890136719,16.57221028398425,0.517821687215134,0.1255163699388504,0.2294650673866272
7600,5.2782706916332245e-06,3.828410990536213e-05,0.08437515050172806,3.1280842781066895,22.556249115275474,0.13867927518092082,0.11409543454647064,0.19207996129989624
7800,2.3276079446077347e-06,2.0828796550631523e-05,0.027352716773748398,1.5090889930725098,24.94880171622418,0.060487433834994594,0.10496702790260315,0.16269561648368835
8000,1.0896474123001099e-06,3.92179936170578e-06,0.013461785390973091,0.8347538948059082,23.592114986427088,0.03538274950279596,0.09393353760242462,0.14335113763809204
8200,2.6472844183444977e-07,5.599576979875565e-07,0.005272245034575462,0.24079785645008087,19.75953976397437,0.012186410175863709,0.07678212225437164,0.12358378618955612
8400,5.448237061500549e-08,8.731149137020111e-08,0.0023068522568792105,0.07569993436336517,15.682328948680953,0.004827084970037714,0.0630144253373146,0.10095728933811188
8600,2.9103830456733704e-08,5.098991096019745e-08,0.0024572063703089952,0.06455382555723191,13.427262410837413,0.004807668427268482,0.055717721581459045,0.08395108580589294
8800,1.1408701539039612e-08,3.841705620288849e-08,0.0019985910039395094,0.043235990405082705,11.658229473132353,0.003708624067207178,0.05058133602142334,0.07658922672271729
9000,2.584420144557953e-08,5.51808625459671e-08,0.0028298511169850826,0.06713476181030273,12.172997829910443,0.005515055760984773,0.04601558297872543,0.07288235425949097
9200,5.122274160385132e-09,3.236345946788788e-08,0.001795680494979024,0.02470255270600319,7.34832871293347,0.00336165591810357,0.042085107415914536,0.07239174842834473
9400,4.1676685214042664e-08,7.706694304943085e-08,0.004218460060656071,0.10769061148166656,12.70927483603186,0.008473387574903539,0.03880923241376877,0.0750376358628273
9600,4.563480615615845e-08,7.916241884231567e-08,0.005035605747252703,0.125599005818367,12.626167209140412,0.009947516434555262,0.03613509237766266,0.08083905279636383
9800,3.3993273973464966e-08,6.51925802230835e-08,0.004960075952112675,0.10215550363063812,10.443799178421479,0.009781450398022527,0.03397724777460098,0.08958113193511963
10000,5.704350769519806e-08,8.987262845039368e-08,0.007114756386727095,0.18277280926704406,12.34398025718912,0.014806634931273273,0.032390907406806946,0.101340651512146
